review_emotion	_review_score	_review_score_source	segment_id	unit	doc_id	token_count	lexical_token_count	emotion_anger_count	emotion_anger_per_1k	emotion_anger_prop	intensity_anger_mean	emotion_anticipation_count	emotion_anticipation_per_1k	emotion_anticipation_prop	intensity_anticipation_mean	emotion_disgust_count	emotion_disgust_per_1k	emotion_disgust_prop	intensity_disgust_mean	emotion_fear_count	emotion_fear_per_1k	emotion_fear_prop	intensity_fear_mean	emotion_joy_count	emotion_joy_per_1k	emotion_joy_prop	intensity_joy_mean	emotion_sadness_count	emotion_sadness_per_1k	emotion_sadness_prop	intensity_sadness_mean	emotion_surprise_count	emotion_surprise_per_1k	emotion_surprise_prop	intensity_surprise_mean	emotion_trust_count	emotion_trust_per_1k	emotion_trust_prop	intensity_trust_mean	sentiment_positive_count	sentiment_positive_per_1k	sentiment_negative_count	sentiment_negative_per_1k	vad_valence_mean	vad_arousal_mean	vad_dominance_mean	sentiment_balance	lexicon_hit_count	lexicon_unique_hit_count	lexicon_coverage	dominant_emotion	dominant_emotion_score	source_xml	xml_doc_index	title	author	century	genre	publication	category	year	language
emotion_sadness_per_1k	169.9346405228758	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-019241::window::6	window	wikivir-019241	355	153	7.0	45.7516339869281	0.07608695652173914	0.0447536231884058	12.0	78.43137254901961	0.13043478260869565	0.08334782608695653	10.0	65.35947712418302	0.10869565217391304	0.06623188405797102	22.0	143.79084967320262	0.2391304347826087	0.23024637681159418	0.0	0.0	0.0	0.009507246376811595	26.0	169.9346405228758	0.2826086956521739	0.20595652173913043	11.0	71.89542483660131	0.11956521739130435	0.10882608695652173	4.0	26.143790849673202	0.043478260869565216	0.048463768115942024	4.0	26.143790849673202	28.0	183.0065359477124	0.4573683574879227	0.5596497584541062	0.49289734299516913	-0.75	69	42	0.45098039215686275	sadness	0.2826086956521739	wikivir.cleaned.xml	19241	O vzrokih nesreč v planinah	Janko Mlakar	20	prirocniki			1901	
emotion_sadness_per_1k	168.9189189189189	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020267::window::213	window	wikivir-020267	348	148	19.0	128.37837837837836	0.17272727272727273	0.1453139534883721	13.0	87.83783783783784	0.11818181818181818	0.07546511627906977	6.0	40.54054054054054	0.05454545454545454	0.046406976744186056	24.0	162.16216216216216	0.21818181818181817	0.19476744186046516	5.0	33.78378378378378	0.045454545454545456	0.05898837209302326	25.0	168.9189189189189	0.22727272727272727	0.21636046511627907	8.0	54.054054054054056	0.07272727272727272	0.049395348837209294	10.0	67.56756756756756	0.09090909090909091	0.08112790697674419	14.0	94.5945945945946	25.0	168.9189189189189	0.4690426356589147	0.5235858250276856	0.501265780730897	-0.28205128205128205	86	57	0.581081081081081	sadness	0.22727272727272727	wikivir.cleaned.xml	20267	Kako kuje življenje	A. Šabec	20	proza				
emotion_anger_per_1k	168.83116883116884	emotion_anger_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-016177::window::222	window	wikivir-016177	357	154	26.0	168.83116883116884	0.3291139240506329	0.12610714285714286	4.0	25.974025974025977	0.05063291139240506	0.022976190476190476	2.0	12.987012987012989	0.02531645569620253	0.007726190476190477	21.0	136.36363636363635	0.26582278481012656	0.1432261904761905	6.0	38.96103896103896	0.0759493670886076	0.04588095238095238	4.0	25.974025974025977	0.05063291139240506	0.02073809523809524	6.0	38.96103896103896	0.0759493670886076	0.03386904761904762	10.0	64.93506493506493	0.12658227848101267	0.05289285714285715	8.0	51.948051948051955	26.0	168.83116883116884	0.4901845238095238	0.4760734126984127	0.4907267857142858	-0.5294117647058824	84	55	0.5454545454545454	anger	0.3291139240506329	wikivir.cleaned.xml	16177	Trebušnik na slovanskem jugu	Janko Mlakar	20	potopis			1910	
emotion_anger_per_1k	168.67469879518072	emotion_anger_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004441::window::130	window	wikivir-004441	354	166	28.0	168.67469879518072	0.18666666666666668	0.0578	27.0	162.65060240963854	0.18	0.20522666666666664	5.0	30.120481927710845	0.03333333333333333	0.030426666666666668	3.0	18.072289156626507	0.02	0.026040000000000004	24.0	144.57831325301206	0.16	0.18990666666666667	5.0	30.120481927710845	0.03333333333333333	0.039799999999999995	25.0	150.60240963855424	0.16666666666666666	0.08789333333333334	33.0	198.79518072289156	0.22	0.17477333333333334	31.0	186.74698795180723	7.0	42.16867469879518	0.6430627777777778	0.49458555555555556	0.6279783333333333	0.631578947368421	75	41	0.45180722891566266	trust	0.22	wikivir.cleaned.xml	4441	Kupčija in obrtnija	Ferdo Kočevar	19					
emotion_anger_per_1k	168.6046511627907	emotion_anger_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-018608::window::8	window	wikivir-018608	386	172	29.0	168.6046511627907	0.21641791044776118	0.15382608695652175	16.0	93.02325581395348	0.11940298507462686	0.0817608695652174	13.0	75.5813953488372	0.09701492537313433	0.07556521739130435	25.0	145.34883720930233	0.1865671641791045	0.17713043478260868	9.0	52.32558139534884	0.06716417910447761	0.08409782608695653	19.0	110.46511627906978	0.1417910447761194	0.10801086956521741	11.0	63.95348837209303	0.08208955223880597	0.06445652173913043	12.0	69.76744186046511	0.08955223880597014	0.07070652173913043	21.0	122.09302325581395	31.0	180.23255813953486	0.4652349249482402	0.5136459627329192	0.513163703416149	-0.19230769230769232	92	71	0.5348837209302325	anger	0.21641791044776118	wikivir.cleaned.xml	18608	Eden	Valentina Iovovna Dimitrijeva	20	kratka proza			1913	
emotion_sadness_per_1k	167.78523489932886	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-000971::window::126	window	wikivir-000971	425	149	6.0	40.26845637583892	0.08	0.0372112676056338	7.0	46.97986577181208	0.09333333333333334	0.04478873239436619	5.0	33.557046979865774	0.06666666666666667	0.039070422535211265	16.0	107.38255033557047	0.21333333333333335	0.1603380281690141	4.0	26.845637583892618	0.05333333333333334	0.04140845070422536	25.0	167.78523489932886	0.3333333333333333	0.2631267605633803	2.0	13.422818791946309	0.02666666666666667	0.022676056338028168	10.0	67.11409395973155	0.13333333333333333	0.06733802816901409	9.0	60.40268456375839	31.0	208.05369127516778	0.39729624413145537	0.509056338028169	0.40079178403755866	-0.55	71	56	0.47651006711409394	sadness	0.3333333333333333	wikivir.cleaned.xml	971	Njeno življenje	Zofka Kveder	20	romani				
emotion_anger_per_1k	167.63005780346822	emotion_anger_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-001846::window::4	window	wikivir-001846	400	173	29.0	167.63005780346822	0.3020833333333333	0.09989743589743591	6.0	34.68208092485549	0.0625	0.025551282051282053	6.0	34.68208092485549	0.0625	0.026641025641025638	28.0	161.84971098265896	0.2916666666666667	0.16787179487179488	5.0	28.90173410404624	0.052083333333333336	0.01467948717948718	8.0	46.24277456647398	0.08333333333333333	0.04416666666666667	10.0	57.80346820809248	0.10416666666666667	0.05948717948717949	4.0	23.12138728323699	0.041666666666666664	0.024230769230769233	11.0	63.58381502890173	24.0	138.72832369942196	0.4601818681318681	0.5059288766788766	0.43165354090354097	-0.37142857142857144	78	44	0.4508670520231214	anger	0.3020833333333333	wikivir.cleaned.xml	1846	Medena pravljica	Svetlana Makarovič		pravljice				
emotion_sadness_per_1k	166.66666666666666	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-001234::window::1	window	wikivir-001234	219	96	4.0	41.666666666666664	0.0975609756097561	0.023132075471698113	3.0	31.25	0.07317073170731707	0.02492452830188679	4.0	41.666666666666664	0.0975609756097561	0.03522641509433962	10.0	104.16666666666667	0.24390243902439024	0.09411320754716981	2.0	20.833333333333332	0.04878048780487805	0.04964150943396227	16.0	166.66666666666666	0.3902439024390244	0.14618867924528303	0.0	0.0	0.0	0.0	2.0	20.833333333333332	0.04878048780487805	0.014754716981132076	5.0	52.083333333333336	17.0	177.08333333333334	0.450317610062893	0.3838106918238993	0.4294232704402516	-0.5454545454545454	53	29	0.5520833333333334	sadness	0.3902439024390244	wikivir.cleaned.xml	1234	Kdo je?	Srečko Kosovel		pesmi				
emotion_sadness_per_1k	166.66666666666666	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020267::window::212	window	wikivir-020267	340	144	18.0	125.0	0.20689655172413793	0.11895833333333333	5.0	34.72222222222222	0.05747126436781609	0.020000000000000004	5.0	34.72222222222222	0.05747126436781609	0.03473958333333334	23.0	159.7222222222222	0.26436781609195403	0.16627083333333334	1.0	6.944444444444444	0.011494252873563218	0.018916666666666665	24.0	166.66666666666666	0.27586206896551724	0.19146875	5.0	34.72222222222222	0.05747126436781609	0.030833333333333327	6.0	41.666666666666664	0.06896551724137931	0.03809375	11.0	76.3888888888889	25.0	173.61111111111111	0.45622048611111116	0.48296527777777776	0.4655086805555555	-0.3888888888888889	96	51	0.6666666666666666	sadness	0.27586206896551724	wikivir.cleaned.xml	20267	Kako kuje življenje	A. Šabec	20	proza				
emotion_sadness_per_1k	166.66666666666666	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-001234::document::1	document	wikivir-001234	220	96	4.0	41.666666666666664	0.0975609756097561	0.023132075471698113	3.0	31.25	0.07317073170731707	0.02492452830188679	4.0	41.666666666666664	0.0975609756097561	0.03522641509433962	10.0	104.16666666666667	0.24390243902439024	0.09411320754716981	2.0	20.833333333333332	0.04878048780487805	0.04964150943396227	16.0	166.66666666666666	0.3902439024390244	0.14618867924528303	0.0	0.0	0.0	0.0	2.0	20.833333333333332	0.04878048780487805	0.014754716981132076	5.0	52.083333333333336	17.0	177.08333333333334	0.450317610062893	0.3838106918238993	0.4294232704402516	-0.5454545454545454	53	29	0.5520833333333334	sadness	0.3902439024390244	wikivir.cleaned.xml	1234	Kdo je?	Srečko Kosovel		pesmi				
emotion_sadness_per_1k	166.66666666666666	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002113::window::2	window	wikivir-002113	316	120	19.0	158.33333333333331	0.20430107526881722	0.1947719298245614	8.0	66.66666666666667	0.08602150537634409	0.05538596491228071	11.0	91.66666666666666	0.11827956989247312	0.09024561403508773	17.0	141.66666666666666	0.1827956989247312	0.17378947368421055	6.0	50.0	0.06451612903225806	0.05284210526315789	20.0	166.66666666666666	0.21505376344086022	0.17694736842105263	5.0	41.666666666666664	0.053763440860215055	0.04507017543859649	7.0	58.333333333333336	0.07526881720430108	0.06468421052631579	10.0	83.33333333333333	28.0	233.33333333333334	0.4337391812865497	0.5072456140350877	0.4766631578947369	-0.47368421052631576	57	34	0.475	sadness	0.21505376344086022	wikivir.cleaned.xml	2113	Kako so Črešnjevčani jazbeca lovili...	Lojze Zupanc	20	pripovedke				
emotion_sadness_per_1k	165.60509554140123	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020671::window::135	window	wikivir-020671	391	157	20.0	127.38853503184713	0.14705882352941177	0.12541935483870967	17.0	108.28025477707007	0.125	0.07461290322580645	17.0	108.28025477707007	0.125	0.11395698924731183	25.0	159.2356687898089	0.18382352941176472	0.18982795698924726	8.0	50.955414012738856	0.058823529411764705	0.13159139784946236	26.0	165.60509554140125	0.19117647058823528	0.21495698924731182	16.0	101.91082802547771	0.11764705882352941	0.0948279569892473	7.0	44.58598726114649	0.051470588235294115	0.09425806451612902	20.0	127.38853503184713	33.0	210.19108280254778	0.5239758064516129	0.5094731182795699	0.529415770609319	-0.24528301886792453	93	54	0.5923566878980892	sadness	0.19117647058823528	wikivir.cleaned.xml	20671	Zeleni kader	Ivan Zorec	20	povesti			1923	
emotion_sadness_per_1k	164.89361702127658	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004243::window::86	window	wikivir-004243	402	188	12.0	63.82978723404255	0.11320754716981132	0.07614473684210527	11.0	58.51063829787234	0.10377358490566038	0.05531578947368421	8.0	42.5531914893617	0.07547169811320754	0.041749999999999995	8.0	42.5531914893617	0.07547169811320754	0.05213157894736842	8.0	42.5531914893617	0.07547169811320754	0.06264473684210527	31.0	164.89361702127658	0.29245283018867924	0.29172368421052636	0.0	0.0	0.0	0.0	28.0	148.93617021276594	0.2641509433962264	0.13384210526315787	12.0	63.82978723404255	31.0	164.89361702127658	0.4867105263157895	0.5149912280701756	0.4804232456140349	-0.4418604651162791	76	28	0.40425531914893614	sadness	0.29245283018867924	wikivir.cleaned.xml	4243	Slovenske narodne pesmi (Šterkelj)/Razdelek I. Pesmi o Bogu, sv. Trojici, sv. Duhu, Jezusu, Mariji in za razne praznike.	Karel Štrekelj	20					
emotion_anger_per_1k	164.7058823529412	emotion_anger_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-017784::window::2	window	wikivir-017784	336	170	28.0	164.7058823529412	0.25225225225225223	0.15989024390243903	13.0	76.47058823529413	0.11711711711711711	0.0817439024390244	4.0	23.52941176470588	0.036036036036036036	0.024390243902439025	24.0	141.1764705882353	0.21621621621621623	0.18054878048780487	10.0	58.8235294117647	0.09009009009009009	0.06881707317073171	8.0	47.05882352941176	0.07207207207207207	0.05235365853658537	8.0	47.05882352941176	0.07207207207207207	0.03802439024390244	16.0	94.11764705882352	0.14414414414414414	0.14267073170731706	20.0	117.6470588235294	31.0	182.35294117647058	0.504475	0.600604674796748	0.6081322009291523	-0.21568627450980393	82	60	0.4823529411764706	anger	0.25225225225225223	wikivir.cleaned.xml	17784	Baron Andrej Čehovin 1843–49		19	kratka proza			1893	
emotion_sadness_per_1k	164.63414634146343	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020787::window::101	window	wikivir-020787	367	164	17.0	103.65853658536585	0.14912280701754385	0.06172641509433961	19.0	115.85365853658537	0.16666666666666666	0.09049056603773585	5.0	30.48780487804878	0.043859649122807015	0.02506603773584905	17.0	103.65853658536585	0.14912280701754385	0.10749056603773587	13.0	79.26829268292683	0.11403508771929824	0.1118490566037736	27.0	164.63414634146343	0.23684210526315788	0.11193396226415095	3.0	18.29268292682927	0.02631578947368421	0.008849056603773584	13.0	79.26829268292683	0.11403508771929824	0.10227358490566038	17.0	103.65853658536585	29.0	176.8292682926829	0.5724724842767295	0.45897830188679245	0.5214800314465409	-0.2608695652173913	106	59	0.6463414634146342	sadness	0.23684210526315788	wikivir.cleaned.xml	20787	Milica, otrok bolesti	Slavko Savinšek	20	romani				
emotion_sadness_per_1k	163.52201257861634	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-000943::window::293	window	wikivir-000943	346	159	15.0	94.33962264150944	0.1744186046511628	0.0743932584269663	9.0	56.60377358490566	0.10465116279069768	0.039842696629213484	6.0	37.73584905660377	0.06976744186046512	0.03904494382022471	14.0	88.0503144654088	0.16279069767441862	0.10223595505617976	2.0	12.578616352201259	0.023255813953488372	0.015134831460674155	26.0	163.52201257861634	0.3023255813953488	0.148	6.0	37.73584905660377	0.06976744186046512	0.03905617977528089	8.0	50.314465408805034	0.09302325581395349	0.06302247191011236	17.0	106.9182389937107	19.0	119.49685534591195	0.4729682450508293	0.47091492776886035	0.48719636169074365	-0.05555555555555555	89	70	0.559748427672956	sadness	0.3023255813953488	wikivir.cleaned.xml	943	Črna žena	Gregor Žerjav		zgodovinski romani				
emotion_sadness_per_1k	163.39869281045753	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-010867::window::76	window	wikivir-010867	349	153	12.0	78.43137254901961	0.09836065573770492	0.05846666666666667	14.0	91.5032679738562	0.11475409836065574	0.05216190476190476	8.0	52.287581699346404	0.06557377049180328	0.04786666666666666	27.0	176.47058823529412	0.22131147540983606	0.1396666666666667	11.0	71.89542483660131	0.09016393442622951	0.08636190476190476	25.0	163.39869281045753	0.20491803278688525	0.15433333333333332	6.0	39.21568627450981	0.04918032786885246	0.026199999999999998	19.0	124.18300653594771	0.1557377049180328	0.12107619047619046	27.0	176.47058823529412	28.0	183.0065359477124	0.5202623015873015	0.434502380952381	0.4959781746031746	-0.01818181818181818	105	74	0.6862745098039216	fear	0.22131147540983606	wikivir.cleaned.xml	10867	Bogoslovec	Venceslav Bele		povesti				
emotion_sadness_per_1k	162.79069767441862	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-011533::window::27	window	wikivir-011533	377	172	13.0	75.5813953488372	0.1368421052631579	0.06050537634408603	12.0	69.76744186046511	0.12631578947368421	0.05483870967741935	11.0	63.95348837209303	0.11578947368421053	0.059548387096774194	13.0	75.5813953488372	0.1368421052631579	0.06115053763440861	7.0	40.697674418604656	0.07368421052631578	0.11283870967741937	28.0	162.79069767441862	0.29473684210526313	0.12755913978494623	4.0	23.25581395348837	0.042105263157894736	0.020666666666666667	7.0	40.697674418604656	0.07368421052631578	0.036956989247311826	22.0	127.90697674418605	28.0	162.79069767441862	0.5137974910394266	0.39582616487455197	0.43347043010752695	-0.12	93	64	0.5406976744186046	sadness	0.29473684210526313	wikivir.cleaned.xml	11533	Pesmi (Srečko Kosovel, 1)	Srečko Kosovel	20	pesmi				
emotion_sadness_per_1k	162.79069767441862	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-017517::window::43	window	wikivir-017517	187	86	9.0	104.65116279069768	0.16981132075471697	0.11437499999999998	5.0	58.13953488372093	0.09433962264150944	0.079525	5.0	58.13953488372093	0.09433962264150944	0.041225	12.0	139.53488372093022	0.22641509433962265	0.13435	1.0	11.627906976744185	0.018867924528301886	0.058600000000000006	14.0	162.79069767441862	0.2641509433962264	0.2015	2.0	23.25581395348837	0.03773584905660377	0.0332	5.0	58.13953488372093	0.09433962264150944	0.10627499999999998	9.0	104.65116279069768	23.0	267.44186046511624	0.41145	0.4556041666666667	0.4175916666666667	-0.4375	40	30	0.46511627906976744	sadness	0.2641509433962264	wikivir.cleaned.xml	17517	Drobtinice iz velike francoske revolucije	Jože Zavertnik	20	proza			1907	
emotion_sadness_per_1k	162.33766233766232	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020119::window::15	window	wikivir-020119	356	154	18.0	116.88311688311688	0.18947368421052632	0.09958620689655172	6.0	38.96103896103896	0.06315789473684211	0.021091954022988506	8.0	51.948051948051955	0.08421052631578947	0.04813793103448276	18.0	116.88311688311688	0.18947368421052632	0.15498850574712644	3.0	19.48051948051948	0.031578947368421054	0.03395402298850575	25.0	162.33766233766232	0.2631578947368421	0.14562068965517241	8.0	51.948051948051955	0.08421052631578947	0.05297701149425287	9.0	58.44155844155844	0.09473684210526316	0.07559770114942528	17.0	110.38961038961038	26.0	168.83116883116884	0.44070689655172407	0.4995513136288997	0.5033096606458677	-0.20930232558139536	87	70	0.564935064935065	sadness	0.2631578947368421	wikivir.cleaned.xml	20119	Begunček Mirko	Anna Krasna Praček	20	proza			1931	
emotion_sadness_per_1k	161.67664670658684	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-017428::window::2	window	wikivir-017428	365	167	8.0	47.90419161676647	0.09195402298850575	0.0521046511627907	10.0	59.880239520958085	0.11494252873563218	0.04639534883720931	13.0	77.84431137724552	0.14942528735632185	0.07541860465116279	15.0	89.82035928143712	0.1724137931034483	0.092	3.0	17.964071856287426	0.034482758620689655	0.043767441860465106	27.0	161.67664670658684	0.3103448275862069	0.1804186046511628	4.0	23.952095808383234	0.04597701149425287	0.03070930232558139	7.0	41.91616766467065	0.08045977011494253	0.056755813953488374	17.0	101.79640718562874	18.0	107.78443113772455	0.49285329457364335	0.4064709025470654	0.4291816722037652	-0.02857142857142857	86	64	0.5149700598802395	sadness	0.3103448275862069	wikivir.cleaned.xml	17428	Bisernica	Josip Vandot	19	kratka proza			1853	
emotion_sadness_per_1k	161.29032258064515	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-016474::window::453	window	wikivir-016474	365	155	12.0	77.41935483870968	0.16	0.05639560439560439	8.0	51.61290322580645	0.10666666666666667	0.034747252747252745	8.0	51.61290322580645	0.10666666666666667	0.048505494505494504	10.0	64.51612903225806	0.13333333333333333	0.07293406593406593	1.0	6.451612903225806	0.013333333333333334	0.028648351648351646	25.0	161.29032258064515	0.3333333333333333	0.21646153846153846	8.0	51.61290322580645	0.10666666666666667	0.04824175824175824	3.0	19.35483870967742	0.04	0.027989010989010986	11.0	70.96774193548387	21.0	135.48387096774195	0.4405851648351649	0.44959029304029297	0.44365036630036636	-0.3125	91	71	0.5870967741935483	sadness	0.3333333333333333	wikivir.cleaned.xml	16474	Sida Silanova	Radivoj Rehar	20	romani			1935	
emotion_anger_per_1k	161.29032258064515	emotion_anger_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-006214::window::18	window	wikivir-006214	400	155	25.0	161.29032258064515	0.21739130434782608	0.11246739130434782	12.0	77.41935483870968	0.10434782608695652	0.05826086956521739	14.0	90.32258064516128	0.12173913043478261	0.06802173913043479	15.0	96.77419354838709	0.13043478260869565	0.10291304347826087	6.0	38.70967741935484	0.05217391304347826	0.06143478260869566	16.0	103.2258064516129	0.1391304347826087	0.11789130434782609	9.0	58.06451612903226	0.0782608695652174	0.04321739130434782	18.0	116.12903225806453	0.1565217391304348	0.1055217391304348	20.0	129.03225806451613	27.0	174.19354838709677	0.5279664855072465	0.5154166666666665	0.5503722826086956	-0.14893617021276595	92	60	0.5935483870967742	anger	0.21739130434782608	wikivir.cleaned.xml	6214	Mula in deset milijonov	Tone Seliškar	20	kratka proza				
emotion_anger_per_1k	161.0738255033557	emotion_anger_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004190::window::61	window	wikivir-004190	392	149	24.0	161.0738255033557	0.2962962962962963	0.16104347826086957	5.0	33.557046979865774	0.06172839506172839	0.035550724637681164	6.0	40.26845637583892	0.07407407407407407	0.03715942028985507	18.0	120.80536912751678	0.2222222222222222	0.12402898550724638	4.0	26.845637583892618	0.04938271604938271	0.052159420289855075	9.0	60.40268456375839	0.1111111111111111	0.04815942028985507	3.0	20.13422818791946	0.037037037037037035	0.029217391304347827	12.0	80.53691275167785	0.14814814814814814	0.12117391304347824	16.0	107.38255033557047	24.0	161.0738255033557	0.5192532781228434	0.5209965148378194	0.557159972394755	-0.2	69	55	0.46308724832214765	anger	0.2962962962962963	wikivir.cleaned.xml	4190	Hudi časi	Fran Detela	19	povesti				
emotion_disgust_per_1k	160.91954022988506	emotion_disgust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-000671::window::98	window	wikivir-000671	351	174	13.0	74.71264367816093	0.1326530612244898	0.06176842105263157	4.0	22.988505747126435	0.04081632653061224	0.020494736842105264	28.0	160.91954022988506	0.2857142857142857	0.16553684210526318	21.0	120.6896551724138	0.21428571428571427	0.1441578947368421	3.0	17.241379310344826	0.030612244897959183	0.020305263157894736	22.0	126.43678160919542	0.22448979591836735	0.12326315789473684	1.0	5.747126436781609	0.01020408163265306	0.003126315789473684	6.0	34.48275862068965	0.061224489795918366	0.033473684210526315	9.0	51.724137931034484	31.0	178.16091954022988	0.43028403508771923	0.4663943609022556	0.4268472681704261	-0.55	95	60	0.5459770114942529	disgust	0.2857142857142857	wikivir.cleaned.xml	671	Naše škodljive rastline/Bakterije	Martin Cilenšek	19	neleposlovje				
emotion_anger_per_1k	160.83916083916083	emotion_anger_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004190::window::60	window	wikivir-004190	358	143	23.0	160.83916083916083	0.25274725274725274	0.15516666666666667	8.0	55.94405594405595	0.08791208791208792	0.04783333333333333	10.0	69.93006993006993	0.10989010989010989	0.06154166666666667	17.0	118.88111888111888	0.18681318681318682	0.11947222222222223	4.0	27.972027972027973	0.04395604395604396	0.04073611111111111	12.0	83.91608391608392	0.13186813186813187	0.07354166666666667	5.0	34.96503496503497	0.054945054945054944	0.03981944444444444	12.0	83.91608391608392	0.13186813186813187	0.09541666666666665	16.0	111.8881118881119	25.0	174.82517482517483	0.509588210978836	0.47520499338624334	0.5138193948412698	-0.21951219512195122	72	62	0.5034965034965035	anger	0.25274725274725274	wikivir.cleaned.xml	4190	Hudi časi	Fran Detela	19	povesti				
emotion_sadness_per_1k	160.5839416058394	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004482::window::10	window	wikivir-004482	351	137	11.0	80.2919708029197	0.102803738317757	0.079955223880597	17.0	124.08759124087591	0.1588785046728972	0.12170149253731344	11.0	80.2919708029197	0.102803738317757	0.09755223880597014	15.0	109.48905109489051	0.14018691588785046	0.16459701492537315	9.0	65.69343065693431	0.08411214953271028	0.08543283582089552	22.0	160.5839416058394	0.205607476635514	0.223089552238806	10.0	72.992700729927	0.09345794392523364	0.0785820895522388	12.0	87.59124087591242	0.11214953271028037	0.1246865671641791	13.0	94.8905109489051	24.0	175.18248175182484	0.46611355721393033	0.47548930348258706	0.4612652985074627	-0.2972972972972973	67	40	0.48905109489051096	sadness	0.205607476635514	wikivir.cleaned.xml	4482	Verske bajke na Dolenjskem	Janez Trdina	19	ljudske pripovedi				
emotion_sadness_per_1k	160.49382716049382	emotion_sadness_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-013406::window::4	window	wikivir-013406	258	81	4.0	49.382716049382715	0.08888888888888889	0.052558139534883724	5.0	61.72839506172839	0.1111111111111111	0.040674418604651166	5.0	61.72839506172839	0.1111111111111111	0.03544186046511628	10.0	123.45679012345678	0.2222222222222222	0.09183720930232558	3.0	37.03703703703704	0.06666666666666667	0.048720930232558135	13.0	160.49382716049382	0.28888888888888886	0.14320930232558138	3.0	37.03703703703704	0.06666666666666667	0.02597674418604651	2.0	24.691358024691358	0.044444444444444446	0.05669767441860465	9.0	111.1111111111111	10.0	123.45679012345678	0.49940503875969	0.3914399224806201	0.4254651162790698	-0.05263157894736842	43	32	0.5308641975308642	sadness	0.28888888888888886	wikivir.cleaned.xml	13406	Iz šole	Ivan Pregelj	20	kratka proza			1929	
emotion_anger_per_1k	160.37735849056602	emotion_anger_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-014373::window::4	window	wikivir-014373	223	106	17.0	160.37735849056602	0.2698412698412698	0.1767169811320755	4.0	37.73584905660377	0.06349206349206349	0.01767924528301887	2.0	18.867924528301884	0.031746031746031744	0.019	17.0	160.37735849056602	0.2698412698412698	0.15194339622641512	3.0	28.30188679245283	0.047619047619047616	0.03771698113207547	14.0	132.0754716981132	0.2222222222222222	0.1369433962264151	2.0	18.867924528301884	0.031746031746031744	0.015037735849056603	4.0	37.73584905660377	0.06349206349206349	0.022245283018867926	6.0	56.60377358490566	20.0	188.67924528301887	0.4630817610062892	0.4261729559748428	0.46028301886792444	-0.5384615384615384	53	36	0.5	anger	0.2698412698412698	wikivir.cleaned.xml	14373	Grobovi			kratka proza				
emotion_anger_per_1k	160.25641025641028	emotion_anger_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-011686::window::19	window	wikivir-011686	401	156	25.0	160.25641025641028	0.25773195876288657	0.17013793103448274	8.0	51.28205128205128	0.08247422680412371	0.0506551724137931	7.0	44.87179487179487	0.07216494845360824	0.042919540229885055	19.0	121.7948717948718	0.1958762886597938	0.152183908045977	1.0	6.41025641025641	0.010309278350515464	0.021793103448275862	15.0	96.15384615384616	0.15463917525773196	0.0911264367816092	14.0	89.74358974358974	0.14432989690721648	0.09085057471264368	8.0	51.28205128205128	0.08247422680412371	0.05449425287356322	10.0	64.1025641025641	30.0	192.30769230769232	0.4639425287356321	0.5687318007662835	0.5595498084291187	-0.5	87	64	0.5576923076923077	anger	0.25773195876288657	wikivir.cleaned.xml	11686	Na mrtvi straži	Vitomir Feodor Jelenc	20	kratka proza			1921	
