bertopic_topic	review_source	_review_score	review_score_source	segment_id	doc_id	unit	title	author	genre	century	year	text_preview_readable	bertopic_is_outlier	bertopic_probability	embedding_model	text_preview	source_xml	xml_doc_index	publication	category	language	unit_segment	doc_id_segment	sent_ids	n_sent_ids	token_count	word_token_count	lemma_token_count	text_preview_segment	source_xml_segment	xml_doc_index_segment	title_segment	author_segment	century_segment	genre_segment	publication_segment	category_segment	year_segment	language_segment	centroid_cosine
40	top_centroid	0.910127250127295	centroid_cosine	wikivir-013198::window::25	wikivir-013198	window	Dve kroni - nadaljevanje	Margarete Seemann	proza	20		konju nad glavo, zakliče nazaj: Držite se — pa že hiti v galopu njegov pram. Prav dober je v teku, to je vedel, toda, da bo v tako kratkem času prehitel divjajoče Kopačeve konje, ni verjel. Že je pred	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	konju nad glavo, zakliče nazaj: Držite se — pa že hiti v galopu njegov pram. Prav dober je v teku, to je vedel, toda, da bo v tako kratkem času prehitel divjajoče Kopačeve konje, ni verjel. Že je pred	wikivir.cleaned.xml	13198				window	wikivir-013198	wikivir-013198.s000298|wikivir-013198.s000299|wikivir-013198.s000300|wikivir-013198.s000301|wikivir-013198.s000302|wikivir-013198.s000303|wikivir-013198.s000304|wikivir-013198.s000305|wikivir-013198.s000306|wikivir-013198.s000307|wikivir-013198.s000308|wikivir-013198.s000309|wikivir-013198.s000310|wikivir-013198.s000311|wikivir-013198.s000312|wikivir-013198.s000313|wikivir-013198.s000314|wikivir-013198.s000315|wikivir-013198.s000316|wikivir-013198.s000317	24	359	300	153	konju nad glavo, zakliče nazaj: Držite se — pa že hiti v galopu njegov pram. Prav dober je v teku, to je vedel, toda, da bo v tako kratkem času prehitel divjajoče Kopačeve konje, ni verjel. Že je pred njimi tri, pet, deset metrov, dovolj je! Pod njegovo močno roko se v trenutku ustavi. Korbarico je 	wikivir.cleaned.xml	13198	Dve kroni - nadaljevanje	Margarete Seemann	20	proza					0.910127250127295
40	top_centroid	0.90995215658369	centroid_cosine	wikivir-004194::window::119	wikivir-004194	window	Pod svobodnim soncem	Fran Saleški Finžgar	zgodovinski romani	20		na levo ne na desno; kakor privezani so sedeli na konjih. Nekateri so se naslanjali z glavami na konjske vratove in dremali, dasiprav so jezdili silno hitro. Radovan je dvignil pest, ko je odvihral mi	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	na levo ne na desno; kakor privezani so sedeli na konjih. Nekateri so se naslanjali z glavami na konjske vratove in dremali, dasiprav so jezdili silno hitro. Radovan je dvignil pest, ko je odvihral mi	wikivir.cleaned.xml	4194				window	wikivir-004194	wikivir-004194.s001561|wikivir-004194.s001562|wikivir-004194.s001563|wikivir-004194.s001564|wikivir-004194.s001565|wikivir-004194.s001566|wikivir-004194.s001567|wikivir-004194.s001568|wikivir-004194.s001569|wikivir-004194.s001570|wikivir-004194.s001571|wikivir-004194.s001572|wikivir-004194.s001573|wikivir-004194.s001574|wikivir-004194.s001575|wikivir-004194.s001576|wikivir-004194.s001577|wikivir-004194.s001578|wikivir-004194.s001579|wikivir-004194.s001580	36	377	300	149	na levo ne na desno; kakor privezani so sedeli na konjih. Nekateri so se naslanjali z glavami na konjske vratove in dremali, dasiprav so jezdili silno hitro. Radovan je dvignil pest, ko je odvihral mimo rdeči plašč. »Sinko, Tunjuš je smrdljivec! Boj se ga! Živi ob zvijači.« »Pa je dober mojemu očetu	wikivir.cleaned.xml	4194	Pod svobodnim soncem	Fran Saleški Finžgar	20	zgodovinski romani					0.90995215658369
40	top_centroid	0.9083897495587538	centroid_cosine	wikivir-004194::window::134	wikivir-004194	window	Pod svobodnim soncem	Fran Saleški Finžgar	zgodovinski romani	20		plati, čuvaja ni zagledal. »Morda je zaspal, brez hrupa bi odpeljal dva konja.« Že je sklenil, da se priplazi do živali, ko se nenadoma na nekem konju zgane dolga, črna senca. »Oj volkodlak! Hun sedi	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	plati, čuvaja ni zagledal. »Morda je zaspal, brez hrupa bi odpeljal dva konja.« Že je sklenil, da se priplazi do živali, ko se nenadoma na nekem konju zgane dolga, črna senca. »Oj volkodlak! Hun sedi 	wikivir.cleaned.xml	4194				window	wikivir-004194	wikivir-004194.s001797|wikivir-004194.s001798|wikivir-004194.s001799|wikivir-004194.s001800|wikivir-004194.s001801|wikivir-004194.s001802|wikivir-004194.s001803|wikivir-004194.s001804|wikivir-004194.s001805|wikivir-004194.s001806|wikivir-004194.s001807|wikivir-004194.s001808|wikivir-004194.s001809|wikivir-004194.s001810|wikivir-004194.s001811|wikivir-004194.s001812|wikivir-004194.s001813|wikivir-004194.s001814|wikivir-004194.s001815|wikivir-004194.s001816	36	365	300	160	plati, čuvaja ni zagledal. »Morda je zaspal, brez hrupa bi odpeljal dva konja.« Že je sklenil, da se priplazi do živali, ko se nenadoma na nekem konju zgane dolga, črna senca. »Oj volkodlak! Hun sedi na konju! Kako do njega?« V trenutku je Iztoku ugasnila vsa pamet in prepričan je bil, da ga ne dose	wikivir.cleaned.xml	4194	Pod svobodnim soncem	Fran Saleški Finžgar	20	zgodovinski romani					0.9083897495587538
40	top_centroid	0.9070166431603255	centroid_cosine	wikivir-010928::window::15	wikivir-010928	window	Grajski lovec	Janko Bajde	kratka proza	20	1912	dne pa pridrvi na upehanem, penečem se konju iz Kamnika sel, ki naznani, da leži graščak na smrtni postelji. Pozval je mojega moža k sebi, češ, da mu ima povedati nekaj zelo važnega. Mož ni pomišljal!	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	dne pa pridrvi na upehanem, penečem se konju iz Kamnika sel, ki naznani, da leži graščak na smrtni postelji. Pozval je mojega moža k sebi, češ, da mu ima povedati nekaj zelo važnega. Mož ni pomišljal!	wikivir.cleaned.xml	10928				window	wikivir-010928	wikivir-010928.s000156|wikivir-010928.s000157|wikivir-010928.s000158|wikivir-010928.s000159|wikivir-010928.s000160|wikivir-010928.s000161|wikivir-010928.s000162|wikivir-010928.s000163|wikivir-010928.s000164|wikivir-010928.s000165|wikivir-010928.s000166|wikivir-010928.s000167|wikivir-010928.s000168|wikivir-010928.s000169|wikivir-010928.s000170|wikivir-010928.s000171|wikivir-010928.s000172|wikivir-010928.s000173|wikivir-010928.s000174|wikivir-010928.s000175	22	355	300	150	dne pa pridrvi na upehanem, penečem se konju iz Kamnika sel, ki naznani, da leži graščak na smrtni postelji. Pozval je mojega moža k sebi, češ, da mu ima povedati nekaj zelo važnega. Mož ni pomišljal! Zapovedal je hlapcem, naj urno osedlajo najhitrejše konje in čez dobrih deset minut je že vihrala č	wikivir.cleaned.xml	10928	Grajski lovec	Janko Bajde	20	kratka proza			1912		0.9070166431603255
40	top_centroid	0.9069000353758161	centroid_cosine	wikivir-017059::window::59	wikivir-017059	window	Vozniki	Filip Terčelj	kmecke povesti	20	1942	zaslišali klici, pomešani z ropotanjem vozov. Gospodar se je vračal domov. Ko so se konji ustavili na dvorišču, je stopil pred voz junaški fant. »Dober večer!« je pozdravil. »Bog ga daj!« je začudeno	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	zaslišali klici, pomešani z ropotanjem vozov. Gospodar se je vračal domov. Ko so se konji ustavili na dvorišču, je stopil pred voz junaški fant. »Dober večer!« je pozdravil. »Bog ga daj!« je začudeno 	wikivir.cleaned.xml	17059				window	wikivir-017059	wikivir-017059.s000772|wikivir-017059.s000773|wikivir-017059.s000774|wikivir-017059.s000775|wikivir-017059.s000776|wikivir-017059.s000777|wikivir-017059.s000778|wikivir-017059.s000779|wikivir-017059.s000780|wikivir-017059.s000781|wikivir-017059.s000782|wikivir-017059.s000783|wikivir-017059.s000784|wikivir-017059.s000785|wikivir-017059.s000786|wikivir-017059.s000787|wikivir-017059.s000788|wikivir-017059.s000789|wikivir-017059.s000790|wikivir-017059.s000791	36	389	300	164	zaslišali klici, pomešani z ropotanjem vozov. Gospodar se je vračal domov. Ko so se konji ustavili na dvorišču, je stopil pred voz junaški fant. »Dober večer!« je pozdravil. »Bog ga daj!« je začudeno povlekel Gregor. »Kaj pa ti?« »Za hlapca bi bil rad!« je odgovoril. »Kar pokaži, kaj znaš!« Urno je 	wikivir.cleaned.xml	17059	Vozniki	Filip Terčelj	20	kmecke povesti			1942		0.9069000353758161
40	top_centroid	0.9057279342443073	centroid_cosine	wikivir-017433::window::185	wikivir-017433	window	Goljava	Boris Rihteršič	povesti	20	1933	so se vanj butali. Vse je kričalo. Mešetarji so se kar med seboj kosali, kdo bo na živali, ki mu je zaupana, odkril več dobrih lastnosti. Nasprotni pa so jih pobijali. «Takega konja nikjer ne dobite t	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	so se vanj butali. Vse je kričalo. Mešetarji so se kar med seboj kosali, kdo bo na živali, ki mu je zaupana, odkril več dobrih lastnosti. Nasprotni pa so jih pobijali. «Takega konja nikjer ne dobite t	wikivir.cleaned.xml	17433				window	wikivir-017433	wikivir-017433.s003586|wikivir-017433.s003587|wikivir-017433.s003588|wikivir-017433.s003589|wikivir-017433.s003590|wikivir-017433.s003591|wikivir-017433.s003592|wikivir-017433.s003593|wikivir-017433.s003594|wikivir-017433.s003595|wikivir-017433.s003596|wikivir-017433.s003597|wikivir-017433.s003598|wikivir-017433.s003599|wikivir-017433.s003600|wikivir-017433.s003601|wikivir-017433.s003602|wikivir-017433.s003603|wikivir-017433.s003604|wikivir-017433.s003605	28	382	300	135	so se vanj butali. Vse je kričalo. Mešetarji so se kar med seboj kosali, kdo bo na živali, ki mu je zaupana, odkril več dobrih lastnosti. Nasprotni pa so jih pobijali. «Takega konja nikjer ne dobite tako poceni!» je vpil Lovračev Miha, ki je bil že malo okrogel. «Samo zobe mu poglej.» Kosmač je stop	wikivir.cleaned.xml	17433	Goljava	Boris Rihteršič	20	povesti			1933		0.9057279342443073
40	top_centroid	0.9053096213393568	centroid_cosine	wikivir-013164::window::4	wikivir-013164	window	Cigani	Bratko Kreft	kratka proza	20	1926	nejevoljno zamrmral in počasi ustavil konja. Poznal je glas, saj ga je spremljal vse življenje in zato se mu ni mudilo. Ciganki sta stopili bliže k njemu, nikdo pa se ni ozrl nazaj. »Kam greste?« je b	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	nejevoljno zamrmral in počasi ustavil konja. Poznal je glas, saj ga je spremljal vse življenje in zato se mu ni mudilo. Ciganki sta stopili bliže k njemu, nikdo pa se ni ozrl nazaj. »Kam greste?« je b	wikivir.cleaned.xml	13164				window	wikivir-013164	wikivir-013164.s000069|wikivir-013164.s000070|wikivir-013164.s000071|wikivir-013164.s000072|wikivir-013164.s000073|wikivir-013164.s000074|wikivir-013164.s000075|wikivir-013164.s000076|wikivir-013164.s000077|wikivir-013164.s000078|wikivir-013164.s000079|wikivir-013164.s000080|wikivir-013164.s000081|wikivir-013164.s000082|wikivir-013164.s000083|wikivir-013164.s000084|wikivir-013164.s000085|wikivir-013164.s000086|wikivir-013164.s000087|wikivir-013164.s000088	56	397	300	168	nejevoljno zamrmral in počasi ustavil konja. Poznal je glas, saj ga je spremljal vse življenje in zato se mu ni mudilo. Ciganki sta stopili bliže k njemu, nikdo pa se ni ozrl nazaj. »Kam greste?« je bolj zavpil, kakor jih nagovoril mlad orožnik. Ženski sta prezirljivo poškilili, stari cigan pa je sn	wikivir.cleaned.xml	13164	Cigani	Bratko Kreft	20	kratka proza			1926		0.9053096213393568
40	top_centroid	0.9052838125969047	centroid_cosine	wikivir-016076::window::23	wikivir-016076	window	Jama nad Dobrušo	Jakob Alešovec	proza	19	1894	kmetškim fantom, ki je konja gonil in skušal se ogniti mu: «Kam pelješ to robo?» «V Smlednik» — odgovori fant. «H komu?» — renči Grčar nadalje. «K Jerajevim, ker bo tam te dni ženitovanje.» Če je kaj	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	kmetškim fantom, ki je konja gonil in skušal se ogniti mu: «Kam pelješ to robo?» «V Smlednik» — odgovori fant. «H komu?» — renči Grčar nadalje. «K Jerajevim, ker bo tam te dni ženitovanje.» Če je kaj 	wikivir.cleaned.xml	16076				window	wikivir-016076	wikivir-016076.s000158|wikivir-016076.s000159|wikivir-016076.s000160|wikivir-016076.s000161|wikivir-016076.s000162|wikivir-016076.s000163|wikivir-016076.s000164|wikivir-016076.s000165|wikivir-016076.s000166|wikivir-016076.s000167|wikivir-016076.s000168|wikivir-016076.s000169|wikivir-016076.s000170|wikivir-016076.s000171|wikivir-016076.s000172|wikivir-016076.s000173|wikivir-016076.s000174|wikivir-016076.s000175	18	372	300	146	kmetškim fantom, ki je konja gonil in skušal se ogniti mu: «Kam pelješ to robo?» «V Smlednik» — odgovori fant. «H komu?» — renči Grčar nadalje. «K Jerajevim, ker bo tam te dni ženitovanje.» Če je kaj moglo oskrbnika še bolj razjariti, kakor je že bil, so bile te besede. Vsa kri mu šine v glavo, svoj	wikivir.cleaned.xml	16076	Jama nad Dobrušo	Jakob Alešovec	19	proza			1894		0.9052838125969047
40	top_centroid	0.905272293233288	centroid_cosine	wikivir-010975::window::187	wikivir-010975	window	Cvet in sad (1877)	Josip Jurčič	romani	19		bi ga vzbudila in bi on po tem svoje podložne v konjskem in kravjem hlevu na noge in na delo spravil. Ali Matijec jo je bil prekosil. Kislo držé se, kakor zmirom, v petek in svetek, imel je z enim hla	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	bi ga vzbudila in bi on po tem svoje podložne v konjskem in kravjem hlevu na noge in na delo spravil. Ali Matijec jo je bil prekosil. Kislo držé se, kakor zmirom, v petek in svetek, imel je z enim hla	wikivir.cleaned.xml	10975				window	wikivir-010975	wikivir-010975.s003917|wikivir-010975.s003918|wikivir-010975.s003919|wikivir-010975.s003920|wikivir-010975.s003921|wikivir-010975.s003922|wikivir-010975.s003923|wikivir-010975.s003924|wikivir-010975.s003925|wikivir-010975.s003926|wikivir-010975.s003927|wikivir-010975.s003928|wikivir-010975.s003929|wikivir-010975.s003930|wikivir-010975.s003931|wikivir-010975.s003932|wikivir-010975.s003933|wikivir-010975.s003934|wikivir-010975.s003935|wikivir-010975.s003936	46	374	300	169	bi ga vzbudila in bi on po tem svoje podložne v konjskem in kravjem hlevu na noge in na delo spravil. Ali Matijec jo je bil prekosil. Kislo držé se, kakor zmirom, v petek in svetek, imel je z enim hlapcem uže konje naprežene in je ravno plug nekaj popravljal. „Ali te nij sram, grajski hlapec si, pa 	wikivir.cleaned.xml	10975	Cvet in sad (1877)	Josip Jurčič	19	romani					0.905272293233288
40	top_centroid	0.9050924947888197	centroid_cosine	wikivir-015928::window::164	wikivir-015928	window	Tonca iz Lonca	Joža Lovrenčič	romani	20	1936	prepozno. »Vsi so prišli, grofovska gnada!« je ukrivil valpet hrbet. »Prepozno?« »Ta in ta in ta! ...« je valpet kazal po vrsti zamudnike. Graščak je vzpodbodel konja in ga pognal proti nesrečnikom. V	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	prepozno. »Vsi so prišli, grofovska gnada!« je ukrivil valpet hrbet. »Prepozno?« »Ta in ta in ta! ...« je valpet kazal po vrsti zamudnike. Graščak je vzpodbodel konja in ga pognal proti nesrečnikom. V	wikivir.cleaned.xml	15928				window	wikivir-015928	wikivir-015928.s001872|wikivir-015928.s001873|wikivir-015928.s001874|wikivir-015928.s001875|wikivir-015928.s001876|wikivir-015928.s001877|wikivir-015928.s001878|wikivir-015928.s001879|wikivir-015928.s001880|wikivir-015928.s001881|wikivir-015928.s001882|wikivir-015928.s001883|wikivir-015928.s001884|wikivir-015928.s001885|wikivir-015928.s001886|wikivir-015928.s001887|wikivir-015928.s001888|wikivir-015928.s001889|wikivir-015928.s001890|wikivir-015928.s001891	21	398	300	142	prepozno. »Vsi so prišli, grofovska gnada!« je ukrivil valpet hrbet. »Prepozno?« »Ta in ta in ta! ...« je valpet kazal po vrsti zamudnike. Graščak je vzpodbodel konja in ga pognal proti nesrečnikom. Vsakega je poklical k sebi in ko je ponižno stal ob konju, ga je neusmiljeno z bičem, nato mu pa še n	wikivir.cleaned.xml	15928	Tonca iz Lonca	Joža Lovrenčič	20	romani			1936		0.9050924947888197
40	top_centroid	0.9037710582383173	centroid_cosine	wikivir-012422::window::256	wikivir-012422	window	Zavržena ljubezen	Anton Stražar	ljubezenska povest	20	1925	veselih upov, ki jih ima, zadene človeka nenadno najhujša nesreča ...« * Sredi dopoldneva je bilo. Naši znanci-romarji so se peljali ravno proti Šenčurju. Voznik Jurca je prvi opazil, da je nasproti n	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	veselih upov, ki jih ima, zadene človeka nenadno najhujša nesreča ...« * Sredi dopoldneva je bilo. Naši znanci-romarji so se peljali ravno proti Šenčurju. Voznik Jurca je prvi opazil, da je nasproti n	wikivir.cleaned.xml	12422				window	wikivir-012422	wikivir-012422.s003102|wikivir-012422.s003104|wikivir-012422.s003105|wikivir-012422.s003106|wikivir-012422.s003107|wikivir-012422.s003108|wikivir-012422.s003109|wikivir-012422.s003110|wikivir-012422.s003111|wikivir-012422.s003112|wikivir-012422.s003114|wikivir-012422.s003115|wikivir-012422.s003116|wikivir-012422.s003117|wikivir-012422.s003118|wikivir-012422.s003119|wikivir-012422.s003120|wikivir-012422.s003121|wikivir-012422.s003122|wikivir-012422.s003123	28	372	300	154	veselih upov, ki jih ima, zadene človeka nenadno najhujša nesreča ...« * Sredi dopoldneva je bilo. Naši znanci-romarji so se peljali ravno proti Šenčurju. Voznik Jurca je prvi opazil, da je nasproti njim drvel splašen konj s kolesljem brez voznika. Možak je trdo poprijel vajeti in se hotel umakniti 	wikivir.cleaned.xml	12422	Zavržena ljubezen	Anton Stražar	20	ljubezenska povest			1925		0.9037710582383173
40	top_centroid	0.9034969745448934	centroid_cosine	wikivir-011676::window::953	wikivir-011676	window	Bratstvo	Mimi Malenšek	zgodovinski romani	20	1957	sta se bližala Lemuzom. Zoran pa se je na konju kar okrepil, sedel je udobno kot doma pod lipo in trganje mu je docela prešlo. Spotoma sta se ustavljala in se gostila po dvorcih, koder ju je vodila po	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	sta se bližala Lemuzom. Zoran pa se je na konju kar okrepil, sedel je udobno kot doma pod lipo in trganje mu je docela prešlo. Spotoma sta se ustavljala in se gostila po dvorcih, koder ju je vodila po	wikivir.cleaned.xml	11676				window	wikivir-011676	wikivir-011676.s012762|wikivir-011676.s012763|wikivir-011676.s012764|wikivir-011676.s012765|wikivir-011676.s012766|wikivir-011676.s012767|wikivir-011676.s012768|wikivir-011676.s012769|wikivir-011676.s012770|wikivir-011676.s012771|wikivir-011676.s012772|wikivir-011676.s012773|wikivir-011676.s012774|wikivir-011676.s012775|wikivir-011676.s012776|wikivir-011676.s012777|wikivir-011676.s012778|wikivir-011676.s012779|wikivir-011676.s012780|wikivir-011676.s012781	26	380	300	156	sta se bližala Lemuzom. Zoran pa se je na konju kar okrepil, sedel je udobno kot doma pod lipo in trganje mu je docela prešlo. Spotoma sta se ustavljala in se gostila po dvorcih, koder ju je vodila pot in skrivnostno molčala, ko so ju spraševali, kam gresta. »Da se ne obeta nova vojna?« so poizvedov	wikivir.cleaned.xml	11676	Bratstvo	Mimi Malenšek	20	zgodovinski romani			1957		0.9034969745448934
40	top_centroid	0.9024729238296674	centroid_cosine	wikivir-004194::window::30	wikivir-004194	window	Pod svobodnim soncem	Fran Saleški Finžgar	zgodovinski romani	20		oblast. Nihče mu ni ugovarjal. Poskakali so s konj. Rado je prijel za uzde in zavil z živalmi za grič, da bi jih skril in na varnem napasel. »Ti greš na levo, ti na desno, jaz po sredi! Vrh griča se s	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	oblast. Nihče mu ni ugovarjal. Poskakali so s konj. Rado je prijel za uzde in zavil z živalmi za grič, da bi jih skril in na varnem napasel. »Ti greš na levo, ti na desno, jaz po sredi! Vrh griča se s	wikivir.cleaned.xml	4194				window	wikivir-004194	wikivir-004194.s000340|wikivir-004194.s000341|wikivir-004194.s000342|wikivir-004194.s000343|wikivir-004194.s000344|wikivir-004194.s000345|wikivir-004194.s000346|wikivir-004194.s000347|wikivir-004194.s000348|wikivir-004194.s000349|wikivir-004194.s000350|wikivir-004194.s000351|wikivir-004194.s000352|wikivir-004194.s000353|wikivir-004194.s000354|wikivir-004194.s000355|wikivir-004194.s000356|wikivir-004194.s000357|wikivir-004194.s000358|wikivir-004194.s000359	30	351	300	151	oblast. Nihče mu ni ugovarjal. Poskakali so s konj. Rado je prijel za uzde in zavil z živalmi za grič, da bi jih skril in na varnem napasel. »Ti greš na levo, ti na desno, jaz po sredi! Vrh griča se snidemo!« Hitro so se ločili. Brez stezé in brez ceste je bila raván. Visoka trava jo je krila, tu in	wikivir.cleaned.xml	4194	Pod svobodnim soncem	Fran Saleški Finžgar	20	zgodovinski romani					0.9024729238296674
40	top_centroid	0.9017849680464622	centroid_cosine	wikivir-004647::window::4	wikivir-004647	window	Krona v višavi	Josip Premk	kratka proza	20		je ozmerjal. „Ali naj grem z lačnim konjem na postajo?“ Hlapec je pogledal zaspano doli proti vasi in je našobil spodnjo ustnico. „Saj je še zgodaj, megla je še vsa pri tleh — lahko še nakrmim,“ je za	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	je ozmerjal. „Ali naj grem z lačnim konjem na postajo?“ Hlapec je pogledal zaspano doli proti vasi in je našobil spodnjo ustnico. „Saj je še zgodaj, megla je še vsa pri tleh — lahko še nakrmim,“ je za	wikivir.cleaned.xml	4647				window	wikivir-004647	wikivir-004647.s000024|wikivir-004647.s000025|wikivir-004647.s000026|wikivir-004647.s000027|wikivir-004647.s000028|wikivir-004647.s000029|wikivir-004647.s000030|wikivir-004647.s000031|wikivir-004647.s000032|wikivir-004647.s000033|wikivir-004647.s000034|wikivir-004647.s000035|wikivir-004647.s000036	13	360	300	160	je ozmerjal. „Ali naj grem z lačnim konjem na postajo?“ Hlapec je pogledal zaspano doli proti vasi in je našobil spodnjo ustnico. „Saj je še zgodaj, megla je še vsa pri tleh — lahko še nakrmim,“ je zamomljal. „Cesta pa je lepa, v dveh urah ste tam.“ Nato je odpeljal konja proti hlevu, Klander pa je 	wikivir.cleaned.xml	4647	Krona v višavi	Josip Premk	20	kratka proza					0.9017849680464622
40	top_centroid	0.9017341425143066	centroid_cosine	wikivir-010216::window::438	wikivir-010216	window	Pod Triglavom	Mimi Malenšek	zgodovinske povesti	20		čudil Aleš. »Vraga, če pride tod mimo, nas bo zbesneli konj pohodil,« je milo vzdihnil Jurček in se je stisnil k ograji. Tud Zorec se je bal zbesnelega konja. »Vraga, Lamberg ga ne more ukrotiti, Lamb	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	čudil Aleš. »Vraga, če pride tod mimo, nas bo zbesneli konj pohodil,« je milo vzdihnil Jurček in se je stisnil k ograji. Tud Zorec se je bal zbesnelega konja. »Vraga, Lamberg ga ne more ukrotiti, Lamb	wikivir.cleaned.xml	10216				window	wikivir-010216	wikivir-010216.s006601|wikivir-010216.s006602|wikivir-010216.s006603|wikivir-010216.s006604|wikivir-010216.s006605|wikivir-010216.s006606|wikivir-010216.s006607|wikivir-010216.s006608|wikivir-010216.s006609|wikivir-010216.s006610|wikivir-010216.s006611|wikivir-010216.s006612|wikivir-010216.s006613|wikivir-010216.s006614|wikivir-010216.s006615|wikivir-010216.s006616|wikivir-010216.s006617|wikivir-010216.s006618|wikivir-010216.s006619|wikivir-010216.s006620	22	366	300	163	čudil Aleš. »Vraga, če pride tod mimo, nas bo zbesneli konj pohodil,« je milo vzdihnil Jurček in se je stisnil k ograji. Tud Zorec se je bal zbesnelega konja. »Vraga, Lamberg ga ne more ukrotiti, Lamberg!« »Če mu pride pod kopita, ga bo zmlel, kakor kamen zrnje v mojem mlinu,« se je bal Mlinar. Hrib	wikivir.cleaned.xml	10216	Pod Triglavom	Mimi Malenšek	20	zgodovinske povesti					0.9017341425143066
40	top_centroid	0.901524531368805	centroid_cosine	wikivir-004194::window::608	wikivir-004194	window	Pod svobodnim soncem	Fran Saleški Finžgar	zgodovinski romani	20		se je naslanjal stražnik preko kamnitne ograje. »Vročina! Da se naravná prefekt na pot tako kasno!« »Konji se v senci spenijo! Bogovi naj umejo modrost visokih gospodov; jaz je ne razumem.« Vojak na s	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	se je naslanjal stražnik preko kamnitne ograje. »Vročina! Da se naravná prefekt na pot tako kasno!« »Konji se v senci spenijo! Bogovi naj umejo modrost visokih gospodov; jaz je ne razumem.« Vojak na s	wikivir.cleaned.xml	4194				window	wikivir-004194	wikivir-004194.s008675|wikivir-004194.s008676|wikivir-004194.s008677|wikivir-004194.s008678|wikivir-004194.s008679|wikivir-004194.s008680|wikivir-004194.s008681|wikivir-004194.s008682|wikivir-004194.s008683|wikivir-004194.s008684|wikivir-004194.s008685|wikivir-004194.s008686|wikivir-004194.s008687|wikivir-004194.s008688|wikivir-004194.s008689|wikivir-004194.s008690|wikivir-004194.s008691|wikivir-004194.s008692|wikivir-004194.s008693|wikivir-004194.s008694	30	364	300	183	se je naslanjal stražnik preko kamnitne ograje. »Vročina! Da se naravná prefekt na pot tako kasno!« »Konji se v senci spenijo! Bogovi naj umejo modrost visokih gospodov; jaz je ne razumem.« Vojak na stolpu se je hipoma vzravnal. Zabliskal se mu je šlem, kakor iskra se je zasvetila sulica. Začul se j	wikivir.cleaned.xml	4194	Pod svobodnim soncem	Fran Saleški Finžgar	20	zgodovinski romani					0.901524531368805
40	top_centroid	0.9001503689097733	centroid_cosine	wikivir-000592::window::2	wikivir-000592	window	Oreharjev Blaž	Anton Koder	kratka proza			pa, da ima ubiti ali pa zlomljeni zadnji nogi. Le konjski hlapec Blaž, ki je z obvezano glavo okoli možakarjev hodil, kajti pred enim tednom mu je baš ta hudobni žrebec desno uho odgriznol, ni rekel n	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	pa, da ima ubiti ali pa zlomljeni zadnji nogi. Le konjski hlapec Blaž, ki je z obvezano glavo okoli možakarjev hodil, kajti pred enim tednom mu je baš ta hudobni žrebec desno uho odgriznol, ni rekel n	wikivir.cleaned.xml	592				window	wikivir-000592	wikivir-000592.s000006|wikivir-000592.s000007|wikivir-000592.s000008|wikivir-000592.s000009|wikivir-000592.s000010|wikivir-000592.s000011|wikivir-000592.s000012|wikivir-000592.s000013|wikivir-000592.s000014|wikivir-000592.s000015|wikivir-000592.s000016|wikivir-000592.s000017|wikivir-000592.s000018|wikivir-000592.s000019|wikivir-000592.s000020|wikivir-000592.s000021	16	367	300	158	pa, da ima ubiti ali pa zlomljeni zadnji nogi. Le konjski hlapec Blaž, ki je z obvezano glavo okoli možakarjev hodil, kajti pred enim tednom mu je baš ta hudobni žrebec desno uho odgriznol, ni rekel ničesar, le še bolj bled je bil kot sicer. Zdajci pridrdra sèm od fare voz, in na njem se pripelja ru	wikivir.cleaned.xml	592	Oreharjev Blaž	Anton Koder		kratka proza					0.9001503689097733
