segment_id	unit_x	doc_id_x	token_count_x	lexical_token_count	emotion_anger_count	emotion_anger_per_1k	emotion_anger_prop	intensity_anger_mean	emotion_anticipation_count	emotion_anticipation_per_1k	emotion_anticipation_prop	intensity_anticipation_mean	emotion_disgust_count	emotion_disgust_per_1k	emotion_disgust_prop	intensity_disgust_mean	emotion_fear_count	emotion_fear_per_1k	emotion_fear_prop	intensity_fear_mean	emotion_joy_count	emotion_joy_per_1k	emotion_joy_prop	intensity_joy_mean	emotion_sadness_count	emotion_sadness_per_1k	emotion_sadness_prop	intensity_sadness_mean	emotion_surprise_count	emotion_surprise_per_1k	emotion_surprise_prop	intensity_surprise_mean	emotion_trust_count	emotion_trust_per_1k	emotion_trust_prop	intensity_trust_mean	sentiment_positive_count	sentiment_positive_per_1k	sentiment_negative_count	sentiment_negative_per_1k	vad_valence_mean	vad_arousal_mean	vad_dominance_mean	sentiment_balance	lexicon_hit_count	lexicon_unique_hit_count	lexicon_coverage	dominant_emotion	dominant_emotion_score	source_xml_x	xml_doc_index_x	title_x	author_x	century_x	genre_x	publication_x	category_x	year_x	language_x	gerne_x	cemtury_x	unit_y	doc_id_y	sent_ids	n_sent_ids	token_count_y	word_token_count	lemma_token_count	text_preview	source_xml_y	xml_doc_index_y	title_y	author_y	century_y	genre_y	publication_y	category_y	year_y	language_y	gerne_y	cemtury_y	review_emotion
wikivir-001816::document::1	document	wikivir-001816	34	20	0.0	0.0	0.0	0.0	7.0	350.0	0.5384615384615384	0.2412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	50.0	0.0769230769230769	0.2089333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	250.0	0.3846153846153846	0.2244	7.0	350.0	0.0	0.0	0.6370333333333332	0.4266333333333333	0.5978666666666667	1.0	15	9	0.75	anticipation	0.5384615384615384	wikivir.xml	1816	Zaobljuba	Robert Simonič		pesmi	Zvezdenje						document	wikivir-001816	wikivir-001816.s000001|wikivir-001816.s000002|wikivir-001816.s000003|wikivir-001816.s000004|wikivir-001816.s000005|wikivir-001816.s000006|wikivir-001816.s000007|wikivir-001816.s000008	8	34	28	20	Sveže zaobljuba išče potrditev časa. Kronos potrditve v času. Iz časa v čas v obliko zajeti merilec gotovosti. Zaobljubljen zaodet stopaš. s teboj je gotovost. Stopinje so potrditev.	wikivir.xml	1816	Zaobljuba	Robert Simonič		pesmi	Zvezdenje						emotion_anticipation_per_1k
wikivir-020727::document::1	document	wikivir-020727	45	20	5.0	250.0	0.1219512195121951	0.1594444444444444	7.0	350.0	0.1707317073170731	0.1417777777777777	5.0	250.0	0.1219512195121951	0.1822222222222222	7.0	350.0	0.1707317073170731	0.2923333333333333	2.0	100.0	0.048780487804878	0.0804444444444444	5.0	250.0	0.1219512195121951	0.2541666666666666	5.0	250.0	0.1219512195121951	0.1605555555555555	5.0	250.0	0.1219512195121951	0.1310555555555555	6.0	300.0	5.0	250.0	0.4581111111111111	0.4547574074074074	0.4968018518518519	0.0909090909090909	18	12	0.9	anticipation	0.1707317073170731	wikivir.xml	20727	(Ženska in smrt sta sestri )	Tomaž Šalamun	20	pesmi							document	wikivir-020727	wikivir-020727.s000001|wikivir-020727.s000002|wikivir-020727.s000003|wikivir-020727.s000004|wikivir-020727.s000005|wikivir-020727.s000006|wikivir-020727.s000007|wikivir-020727.s000008|wikivir-020727.s000009|wikivir-020727.s000010	10	45	31	20	Ženska in smrt sta sestri. Mati in smrt — sestri. Moški in smrt — brata. Oče in smrt — brata. Človek in smrt, dva velikana, dve svetleči krogli, dva ljubimca. Jaz — beli drevored — oba.	wikivir.xml	20727	(Ženska in smrt sta sestri )	Tomaž Šalamun	20	pesmi							emotion_anticipation_per_1k
wikivir-001816::window::1	window	wikivir-001816	28	20	0.0	0.0	0.0	0.0	7.0	350.0	0.5384615384615384	0.2412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	50.0	0.0769230769230769	0.2089333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	250.0	0.3846153846153846	0.2244	7.0	350.0	0.0	0.0	0.6370333333333332	0.4266333333333333	0.5978666666666667	1.0	15	9	0.75	anticipation	0.5384615384615384	wikivir.xml	1816	Zaobljuba	Robert Simonič		pesmi	Zvezdenje						window	wikivir-001816	wikivir-001816.s000001|wikivir-001816.s000002|wikivir-001816.s000003|wikivir-001816.s000004|wikivir-001816.s000005|wikivir-001816.s000006|wikivir-001816.s000007|wikivir-001816.s000008	8	28	28	20	Sveže zaobljuba išče potrditev časaKronos potrditve v časuIz časa v čas v obliko zajeti merilec gotovostiZaobljubljen zaodet stopašs teboj je gotovostStopinje so potrditev	wikivir.xml	1816	Zaobljuba	Robert Simonič		pesmi	Zvezdenje						emotion_anticipation_per_1k
wikivir-020727::window::1	window	wikivir-020727	31	20	5.0	250.0	0.1219512195121951	0.1594444444444444	7.0	350.0	0.1707317073170731	0.1417777777777777	5.0	250.0	0.1219512195121951	0.1822222222222222	7.0	350.0	0.1707317073170731	0.2923333333333333	2.0	100.0	0.048780487804878	0.0804444444444444	5.0	250.0	0.1219512195121951	0.2541666666666666	5.0	250.0	0.1219512195121951	0.1605555555555555	5.0	250.0	0.1219512195121951	0.1310555555555555	6.0	300.0	5.0	250.0	0.4581111111111111	0.4547574074074074	0.4968018518518519	0.0909090909090909	18	12	0.9	anticipation	0.1707317073170731	wikivir.xml	20727	(Ženska in smrt sta sestri )	Tomaž Šalamun	20	pesmi							window	wikivir-020727	wikivir-020727.s000001|wikivir-020727.s000002|wikivir-020727.s000003|wikivir-020727.s000004|wikivir-020727.s000005|wikivir-020727.s000006|wikivir-020727.s000007|wikivir-020727.s000008|wikivir-020727.s000009|wikivir-020727.s000010	10	31	31	20	Ženska in smrt sta sestriMati in smrt sestriMoški in smrt brataOče in smrt brataČlovek in smrtdva velikanadve svetleči kroglidva ljubimcaJaz beli drevored oba	wikivir.xml	20727	(Ženska in smrt sta sestri )	Tomaž Šalamun	20	pesmi							emotion_anticipation_per_1k
wikivir-006200::document::1	document	wikivir-006200	71	23	1.0	43.47826086956522	0.0357142857142857	0.039235294117647	8.0	347.8260869565217	0.2857142857142857	0.088235294117647	0.0	0.0	0.0	0.0	3.0	130.43478260869566	0.1071428571428571	0.0878235294117647	6.0	260.8695652173913	0.2142857142857142	0.075235294117647	1.0	43.47826086956522	0.0357142857142857	0.0222941176470588	7.0	304.34782608695656	0.25	0.0675882352941176	2.0	86.95652173913044	0.0714285714285714	0.0574705882352941	7.0	304.34782608695656	3.0	130.43478260869566	0.4341176470588235	0.3350686274509803	0.3840049019607843	0.4	17	10	0.7391304347826086	anticipation	0.2857142857142857	wikivir.xml	6200	Naša pesem	Karel Destovnik Kajuh	20	pesmi							document	wikivir-006200	wikivir-006200.s000001|wikivir-006200.s000002|wikivir-006200.s000003|wikivir-006200.s000004|wikivir-006200.s000005|wikivir-006200.s000006|wikivir-006200.s000007|wikivir-006200.s000008|wikivir-006200.s000009|wikivir-006200.s000010|wikivir-006200.s000011|wikivir-006200.s000012	12	71	58	23	Moja pesem ni le moja pesem, to je krik vseh nas! Moja pesem ni le moja pesem, to je boj vseh nas! Biti mlad v teh težkih časih, to se pravi brez mladosti biti mlad, zreti starega sveta propad, skrivati premnogo nad, to se pravi biti mlad ... Pa je vendar sreča biti mlad, biti mlad in poln nad!	wikivir.xml	6200	Naša pesem	Karel Destovnik Kajuh	20	pesmi							emotion_anticipation_per_1k
wikivir-006200::window::1	window	wikivir-006200	58	23	1.0	43.47826086956522	0.0357142857142857	0.039235294117647	8.0	347.8260869565217	0.2857142857142857	0.088235294117647	0.0	0.0	0.0	0.0	3.0	130.43478260869566	0.1071428571428571	0.0878235294117647	6.0	260.8695652173913	0.2142857142857142	0.075235294117647	1.0	43.47826086956522	0.0357142857142857	0.0222941176470588	7.0	304.34782608695656	0.25	0.0675882352941176	2.0	86.95652173913044	0.0714285714285714	0.0574705882352941	7.0	304.34782608695656	3.0	130.43478260869566	0.4341176470588235	0.3350686274509803	0.3840049019607843	0.4	17	10	0.7391304347826086	anticipation	0.2857142857142857	wikivir.xml	6200	Naša pesem	Karel Destovnik Kajuh	20	pesmi							window	wikivir-006200	wikivir-006200.s000001|wikivir-006200.s000002|wikivir-006200.s000003|wikivir-006200.s000004|wikivir-006200.s000005|wikivir-006200.s000006|wikivir-006200.s000007|wikivir-006200.s000008|wikivir-006200.s000009|wikivir-006200.s000010|wikivir-006200.s000011|wikivir-006200.s000012	12	58	58	23	Moja pesem ni le moja pesemto je krik vseh nasMoja pesem ni le moja pesemto je boj vseh nasBiti mlad v teh težkih časihto se pravi brez mladosti biti mladzreti starega sveta propadskrivati premnogo nadto se pravi biti mlad Pa je vendar sreča biti mladbiti mlad in poln nad	wikivir.xml	6200	Naša pesem	Karel Destovnik Kajuh	20	pesmi							emotion_anticipation_per_1k
wikivir-010488::window::1	window	wikivir-010488	19	12	0.0	0.0	0.0	0.0	4.0	333.3333333333333	0.2666666666666666	0.4134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	333.3333333333333	0.2666666666666666	0.4786	1.0	83.33333333333333	0.0666666666666666	0.0034	2.0	166.66666666666666	0.1333333333333333	0.1876	4.0	333.3333333333333	0.2666666666666666	0.3624	4.0	333.3333333333333	0.0	0.0	0.7312	0.5079400000000001	0.5287599999999999	1.0	5	5	0.4166666666666667	anticipation	0.2666666666666666	wikivir.xml	10488	Krajnskazb1 2 3/55										window	wikivir-010488	wikivir-010488.s000001|wikivir-010488.s000002|wikivir-010488.s000003|wikivir-010488.s000004	4	19	19	12	Vender le voljnó terpivaDrugo bom ob létu pelSrezha nama she nalivaTi boſh polnin jes veſel	wikivir.xml	10488	Krajnskazb1 2 3/55										emotion_anticipation_per_1k
wikivir-011546::document::1	document	wikivir-011546	13	6	0.0	0.0	0.0	0.0	2.0	333.3333333333333	0.5	0.2836666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	166.66666666666666	0.25	0.1666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	166.66666666666666	0.25	0.1979999999999999	2.0	333.3333333333333	0.0	0.0	0.6866666666666666	0.2853888888888889	0.4756944444444445	1.0	3	3	0.5	anticipation	0.5	wikivir.xml	11546	Metka	Tomaž Šalamun	20	pesmi							document	wikivir-011546	wikivir-011546.s000001|wikivir-011546.s000002|wikivir-011546.s000003|wikivir-011546.s000004|wikivir-011546.s000005|wikivir-011546.s000006|wikivir-011546.s000007|wikivir-011546.s000008|wikivir-011546.s000009|wikivir-011546.s000010|wikivir-011546.s000011	11	13	11	6	Metka Zaspan sem kot otrok. Ljubim tebe in ves svet enako.	wikivir.xml	11546	Metka	Tomaž Šalamun	20	pesmi							emotion_anticipation_per_1k
wikivir-011546::window::1	window	wikivir-011546	11	6	0.0	0.0	0.0	0.0	2.0	333.3333333333333	0.5	0.2836666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	166.66666666666666	0.25	0.1666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	166.66666666666666	0.25	0.1979999999999999	2.0	333.3333333333333	0.0	0.0	0.6866666666666666	0.2853888888888889	0.4756944444444445	1.0	3	3	0.5	anticipation	0.5	wikivir.xml	11546	Metka	Tomaž Šalamun	20	pesmi							window	wikivir-011546	wikivir-011546.s000001|wikivir-011546.s000002|wikivir-011546.s000003|wikivir-011546.s000004|wikivir-011546.s000005|wikivir-011546.s000006|wikivir-011546.s000007|wikivir-011546.s000008|wikivir-011546.s000009|wikivir-011546.s000010|wikivir-011546.s000011	11	11	11	6	Metka Zaspan sem kot otrokLjubim tebe in ves svet enako	wikivir.xml	11546	Metka	Tomaž Šalamun	20	pesmi							emotion_anticipation_per_1k
wikivir-000409::window::1	window	wikivir-000409	23	18	1.0	55.55555555555555	0.0434782608695652	0.0052857142857142	6.0	333.3333333333333	0.2608695652173913	0.2042142857142857	0.0	0.0	0.0	0.0	2.0	111.1111111111111	0.0869565217391304	0.0134285714285714	5.0	277.77777777777777	0.217391304347826	0.2385	0.0	0.0	0.0	0.0428571428571428	2.0	111.1111111111111	0.0869565217391304	0.0396428571428571	7.0	388.8888888888889	0.3043478260869565	0.2962857142857142	7.0	388.8888888888889	2.0	111.1111111111111	0.6482738095238095	0.3642142857142857	0.5870178571428571	0.5555555555555556	14	12	0.7777777777777778	trust	0.3043478260869565	wikivir.xml	409	Pesmi in romance	Josip Murn Aleksandrov		pesmi							window	wikivir-000409	wikivir-000409.s000001|wikivir-000409.s000002|wikivir-000409.s000003|wikivir-000409.s000004|wikivir-000409.s000005|wikivir-000409.s000006	6	23	23	18	Stara verastar denarhočem ti biti gospodarbiti edini drugBog blagoslovi pardve skrinji rjuh Bog očesin in sveti duh	wikivir.xml	409	Pesmi in romance	Josip Murn Aleksandrov		pesmi							emotion_anticipation_per_1k
wikivir-010488::document::1	document	wikivir-010488	26	12	0.0	0.0	0.0	0.0	4.0	333.3333333333333	0.2666666666666666	0.4134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	333.3333333333333	0.2666666666666666	0.4786	1.0	83.33333333333333	0.0666666666666666	0.0034	2.0	166.66666666666666	0.1333333333333333	0.1876	4.0	333.3333333333333	0.2666666666666666	0.3624	4.0	333.3333333333333	0.0	0.0	0.7312	0.5079400000000001	0.5287599999999999	1.0	5	5	0.4166666666666667	anticipation	0.2666666666666666	wikivir.xml	10488	Krajnskazb1 2 3/55										document	wikivir-010488	wikivir-010488.s000001|wikivir-010488.s000002|wikivir-010488.s000003|wikivir-010488.s000004|wikivir-010488.s000005	5	26	19	12	Vender le voljnó terpiva, Drugo bom ob létu pel; ˛Srezha nama she naliva, Ti boſh poln, in jes veſel. P.	wikivir.xml	10488	Krajnskazb1 2 3/55										emotion_anticipation_per_1k
wikivir-000409::document::1	document	wikivir-000409	35	18	1.0	55.55555555555555	0.0434782608695652	0.0052857142857142	6.0	333.3333333333333	0.2608695652173913	0.2042142857142857	0.0	0.0	0.0	0.0	2.0	111.1111111111111	0.0869565217391304	0.0134285714285714	5.0	277.77777777777777	0.217391304347826	0.2385	0.0	0.0	0.0	0.0428571428571428	2.0	111.1111111111111	0.0869565217391304	0.0396428571428571	7.0	388.8888888888889	0.3043478260869565	0.2962857142857142	7.0	388.8888888888889	2.0	111.1111111111111	0.6482738095238095	0.3642142857142857	0.5870178571428571	0.5555555555555556	14	12	0.7777777777777778	trust	0.3043478260869565	wikivir.xml	409	Pesmi in romance	Josip Murn Aleksandrov		pesmi							document	wikivir-000409	wikivir-000409.s000001|wikivir-000409.s000002|wikivir-000409.s000003|wikivir-000409.s000004|wikivir-000409.s000005|wikivir-000409.s000006	6	35	23	18	"Stara vera, star denar, hočem ti biti gospodar, biti edini drug... ""Bog blagoslovi par, dve skrinji rjuh - Bog oče, sin in sveti duh!"""	wikivir.xml	409	Pesmi in romance	Josip Murn Aleksandrov		pesmi							emotion_anticipation_per_1k
wikivir-020209::window::1	window	wikivir-020209	60	40	2.0	50.0	0.0465116279069767	0.0360645161290322	13.0	325.0	0.3023255813953488	0.1564516129032258	1.0	25.0	0.0232558139534883	0.0098387096774193	1.0	25.0	0.0232558139534883	0.0201612903225806	6.0	150.0	0.1395348837209302	0.1752258064516129	2.0	50.0	0.0465116279069767	0.006	4.0	100.0	0.0930232558139534	0.036	14.0	350.0	0.3255813953488372	0.3169032258064516	17.0	425.0	3.0	75.0	0.6850827956989246	0.408	0.5789951612903225	0.7	31	15	0.775	trust	0.3255813953488372	wikivir.xml	20209	Sveti večer (Radivoj Peterlin)	Radivoj Peterlin	20	pesmi			1923.0				window	wikivir-020209	wikivir-020209.s000001|wikivir-020209.s000002|wikivir-020209.s000003|wikivir-020209.s000004|wikivir-020209.s000005|wikivir-020209.s000006|wikivir-020209.s000007|wikivir-020209.s000008|wikivir-020209.s000009|wikivir-020209.s000010|wikivir-020209.s000011|wikivir-020209.s000012	12	60	60	40	Sveti večer in sveta noč s svojo pravljično milino objela sta gorodolinobogastvo gradov in bedo kočTa sveti večerto sveto noč Ljubezen vsakogar poseti vsaj za hip mu v dušo posveti in skriti zlobi odvzame močTa sveti večerto sveto nočse duša olajšana čutiVes svet bi objela v minutiljubezni to svetos	wikivir.xml	20209	Sveti večer (Radivoj Peterlin)	Radivoj Peterlin	20	pesmi			1923.0				emotion_anticipation_per_1k
wikivir-020209::document::1	document	wikivir-020209	73	40	2.0	50.0	0.0465116279069767	0.0360645161290322	13.0	325.0	0.3023255813953488	0.1564516129032258	1.0	25.0	0.0232558139534883	0.0098387096774193	1.0	25.0	0.0232558139534883	0.0201612903225806	6.0	150.0	0.1395348837209302	0.1752258064516129	2.0	50.0	0.0465116279069767	0.006	4.0	100.0	0.0930232558139534	0.036	14.0	350.0	0.3255813953488372	0.3169032258064516	17.0	425.0	3.0	75.0	0.6850827956989246	0.408	0.5789951612903225	0.7	31	15	0.775	trust	0.3255813953488372	wikivir.xml	20209	Sveti večer (Radivoj Peterlin)	Radivoj Peterlin	20	pesmi			1923.0				document	wikivir-020209	wikivir-020209.s000001|wikivir-020209.s000002|wikivir-020209.s000003|wikivir-020209.s000004|wikivir-020209.s000005|wikivir-020209.s000006|wikivir-020209.s000007|wikivir-020209.s000008|wikivir-020209.s000009|wikivir-020209.s000010|wikivir-020209.s000011|wikivir-020209.s000012	12	73	60	40	Sveti večer in sveta noč s svojo pravljično milino objela sta goro, dolino, bogastvo gradov in bedo koč. Ta sveti večer, to sveto noč Ljubezen vsakogar poseti vsaj za hip mu v dušo posveti in skriti zlobi odvzame moč. Ta sveti večer, to sveto noč, se duša olajšana čuti: Ves svet bi objela v minuti, 	wikivir.xml	20209	Sveti večer (Radivoj Peterlin)	Radivoj Peterlin	20	pesmi			1923.0				emotion_anticipation_per_1k
wikivir-009541::window::1	window	wikivir-009541	71	32	1.0	31.25	0.0344827586206896	0.0094583333333333	10.0	312.5	0.3448275862068966	0.18425	3.0	93.75	0.1034482758620689	0.107375	1.0	31.25	0.0344827586206896	0.0416666666666666	7.0	218.75	0.2413793103448276	0.19025	1.0	31.25	0.0344827586206896	0.0170416666666666	4.0	125.0	0.1379310344827586	0.0375	2.0	62.5	0.0689655172413793	0.0315833333333333	9.0	281.25	4.0	125.0	0.5897743055555557	0.4247222222222222	0.4490590277777778	0.3846153846153846	24	16	0.75	anticipation	0.3448275862068966	wikivir.xml	9541	Tebi	Anica Černej	20	pesmi							window	wikivir-009541	wikivir-009541.s000001|wikivir-009541.s000002|wikivir-009541.s000003|wikivir-009541.s000004|wikivir-009541.s000005|wikivir-009541.s000006|wikivir-009541.s000007|wikivir-009541.s000008|wikivir-009541.s000009|wikivir-009541.s000010|wikivir-009541.s000011|wikivir-009541.s000012	12	71	71	31	Ti nisi razumel v tistih dneh sončnega žarka v mojih očehki je bilkakor iz teme poslanda bi iskal tvoj beli danV življenje si mimo mene hitel in nisi moje ljubezni vzela vzel si mi žarek zlatki je hotel tebe iskatZdaj izzvenel je tvoj zadnji korak v ritmu življenjain spet je mraka v meni več žarka n	wikivir.xml	9541	Tebi	Anica Černej	20	pesmi							emotion_anticipation_per_1k
wikivir-009541::document::1	document	wikivir-009541	82	32	1.0	31.25	0.0344827586206896	0.0094583333333333	10.0	312.5	0.3448275862068966	0.18425	3.0	93.75	0.1034482758620689	0.107375	1.0	31.25	0.0344827586206896	0.0416666666666666	7.0	218.75	0.2413793103448276	0.19025	1.0	31.25	0.0344827586206896	0.0170416666666666	4.0	125.0	0.1379310344827586	0.0375	2.0	62.5	0.0689655172413793	0.0315833333333333	9.0	281.25	4.0	125.0	0.5897743055555557	0.4247222222222222	0.4490590277777778	0.3846153846153846	24	16	0.75	anticipation	0.3448275862068966	wikivir.xml	9541	Tebi	Anica Černej	20	pesmi							document	wikivir-009541	wikivir-009541.s000001|wikivir-009541.s000002|wikivir-009541.s000003|wikivir-009541.s000004|wikivir-009541.s000005|wikivir-009541.s000006|wikivir-009541.s000007|wikivir-009541.s000008|wikivir-009541.s000009|wikivir-009541.s000010|wikivir-009541.s000011|wikivir-009541.s000012	12	82	71	31	Ti nisi razumel v tistih dneh sončnega žarka v mojih očeh, ki je bil, kakor iz teme poslan, da bi iskal tvoj beli dan. V življenje si mimo mene hitel in nisi moje ljubezni vzel, a vzel si mi žarek zlat, ki je hotel tebe iskat. Zdaj izzvenel je tvoj zadnji korak v ritmu življenja, in spet je mrak, a 	wikivir.xml	9541	Tebi	Anica Černej	20	pesmi							emotion_anticipation_per_1k
wikivir-006245::document::1	document	wikivir-006245	479	94	0.0	0.0	0.0	0.0	29.0	308.51063829787233	0.3052631578947368	0.1861666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018939393939393	31.0	329.7872340425532	0.3263157894736842	0.2347878787878787	0.0	0.0	0.0	0.0049393939393939	6.0	63.82978723404255	0.0631578947368421	0.0324545454545454	29.0	308.51063829787233	0.3052631578947368	0.1812878787878787	34.0	361.7021276595745	1.0	10.638297872340424	0.7397651515151515	0.4426666666666667	0.5097285353535354	0.9428571428571428	66	43	0.7021276595744681	joy	0.3263157894736842	wikivir.xml	6245	Lep je	Mojiceja Podgoršek	21	pesmi							document	wikivir-006245	wikivir-006245.s000001|wikivir-006245.s000002|wikivir-006245.s000003|wikivir-006245.s000004|wikivir-006245.s000005|wikivir-006245.s000006|wikivir-006245.s000007|wikivir-006245.s000008|wikivir-006245.s000009|wikivir-006245.s000010|wikivir-006245.s000011|wikivir-006245.s000012|wikivir-006245.s000013|wikivir-006245.s000014|wikivir-006245.s000015|wikivir-006245.s000016|wikivir-006245.s000017|wikivir-006245.s000018|wikivir-006245.s000019|wikivir-006245.s000020	44	479	187	92	LEP JE OBLAK, ker nam podari dež. Beautiful is a cloud, it gives us rain. LEP JE DEŽ, ker napoji zemljo. Beautiful is the rain, it waters our soil. LEP JE MOJ DEŽNIK, ker poskrbi, da se ne zmočim. Beautiful is my umbrella, it keeps me dry. LEP JE MOST, ker mi pomaga prečkati reko. Beautiful is the b	wikivir.xml	6245	Lep je	Mojiceja Podgoršek	21	pesmi							emotion_anticipation_per_1k
wikivir-006245::window::1	window	wikivir-006245	187	94	0.0	0.0	0.0	0.0	29.0	308.51063829787233	0.3052631578947368	0.1861666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018939393939393	31.0	329.7872340425532	0.3263157894736842	0.2347878787878787	0.0	0.0	0.0	0.0049393939393939	6.0	63.82978723404255	0.0631578947368421	0.0324545454545454	29.0	308.51063829787233	0.3052631578947368	0.1812878787878787	34.0	361.7021276595745	1.0	10.638297872340424	0.7397651515151515	0.4426666666666667	0.5097285353535354	0.9428571428571428	66	43	0.7021276595744681	joy	0.3263157894736842	wikivir.xml	6245	Lep je	Mojiceja Podgoršek	21	pesmi							window	wikivir-006245	wikivir-006245.s000001|wikivir-006245.s000003|wikivir-006245.s000005|wikivir-006245.s000007|wikivir-006245.s000009|wikivir-006245.s000011|wikivir-006245.s000013|wikivir-006245.s000014|wikivir-006245.s000015|wikivir-006245.s000016|wikivir-006245.s000017|wikivir-006245.s000019|wikivir-006245.s000021|wikivir-006245.s000023|wikivir-006245.s000024|wikivir-006245.s000025|wikivir-006245.s000027|wikivir-006245.s000029|wikivir-006245.s000031|wikivir-006245.s000033	26	187	187	92	LEP JE OBLAKker nam podari dežLEP JE DEŽker napoji zemljoLEP JE MOJ DEŽNIKker poskrbida se ne zmočimLEP JE MOSTker mi pomaga prečkati rekoLEP JE DANker sije sonceLEP JE MESECker razsvetli nočLEP JE MOJ OČKAker me ima radmeLEP JE MOJ DEDEKker mi prebere pravljicohe to meLEP JE PISMONOŠAker mi prinese	wikivir.xml	6245	Lep je	Mojiceja Podgoršek	21	pesmi							emotion_anticipation_per_1k
wikivir-000889::document::1	document	wikivir-000889	44	26	2.0	76.92307692307693	0.0769230769230769	0.0546666666666666	8.0	307.69230769230774	0.3076923076923077	0.1845238095238095	2.0	76.92307692307693	0.0769230769230769	0.0624761904761904	2.0	76.92307692307693	0.0769230769230769	0.0802857142857142	2.0	76.92307692307693	0.0769230769230769	0.1395714285714285	3.0	115.3846153846154	0.1153846153846153	0.1282857142857142	4.0	153.84615384615387	0.1538461538461538	0.1034285714285714	3.0	115.3846153846154	0.1153846153846153	0.0677142857142857	4.0	153.84615384615387	4.0	153.84615384615387	0.574781179138322	0.4687902494331065	0.5030493197278911	0.0	21	18	0.8076923076923077	anticipation	0.3076923076923077	wikivir.xml	889	Ura žalosti	Srečko Kosovel	20	pesmi	Integrali 26						document	wikivir-000889	wikivir-000889.s000001|wikivir-000889.s000002|wikivir-000889.s000003|wikivir-000889.s000004|wikivir-000889.s000005|wikivir-000889.s000006|wikivir-000889.s000007|wikivir-000889.s000008|wikivir-000889.s000009|wikivir-000889.s000010	10	44	36	26	Stari svet umira v meni. Ura žalosti prihaja. V zlatem sijaju prihaja nova mistika. Mistika človeka. Magični ogenj mu sije iz srca. Njegove oči svetijo kakor radij v noč. Smrt je umikanje življenju. Smrt je veselje.	wikivir.xml	889	Ura žalosti	Srečko Kosovel	20	pesmi	Integrali 26						emotion_anticipation_per_1k
wikivir-000889::window::1	window	wikivir-000889	36	26	2.0	76.92307692307693	0.0769230769230769	0.0546666666666666	8.0	307.69230769230774	0.3076923076923077	0.1845238095238095	2.0	76.92307692307693	0.0769230769230769	0.0624761904761904	2.0	76.92307692307693	0.0769230769230769	0.0802857142857142	2.0	76.92307692307693	0.0769230769230769	0.1395714285714285	3.0	115.3846153846154	0.1153846153846153	0.1282857142857142	4.0	153.84615384615387	0.1538461538461538	0.1034285714285714	3.0	115.3846153846154	0.1153846153846153	0.0677142857142857	4.0	153.84615384615387	4.0	153.84615384615387	0.574781179138322	0.4687902494331065	0.5030493197278911	0.0	21	18	0.8076923076923077	anticipation	0.3076923076923077	wikivir.xml	889	Ura žalosti	Srečko Kosovel	20	pesmi	Integrali 26						window	wikivir-000889	wikivir-000889.s000001|wikivir-000889.s000002|wikivir-000889.s000003|wikivir-000889.s000004|wikivir-000889.s000005|wikivir-000889.s000006|wikivir-000889.s000007|wikivir-000889.s000008|wikivir-000889.s000009|wikivir-000889.s000010	10	36	36	26	Stari svet umira v meniUra žalosti prihajaV zlatem sijaju prihaja nova mistikaMistika človekaMagični ogenj mu sije iz srcaNjegove oči svetijo kakor radij v nočSmrt je umikanje življenjuSmrt je veselje	wikivir.xml	889	Ura žalosti	Srečko Kosovel	20	pesmi	Integrali 26						emotion_anticipation_per_1k
wikivir-020159::window::1	window	wikivir-020159	33	20	0.0	0.0	0.0	0.0	6.0	300.0	0.24	0.1388461538461538	0.0	0.0	0.0	0.0	1.0	50.0	0.04	0.030076923076923	7.0	350.0	0.28	0.2936153846153846	1.0	50.0	0.04	0.029	4.0	200.0	0.16	0.0906923076923077	6.0	300.0	0.24	0.2145384615384615	8.0	400.0	0.0	0.0	0.6306923076923077	0.3150897435897436	0.4826282051282051	1.0	13	11	0.65	joy	0.28	wikivir.xml	20159	Limerik Novi Gorici	Zoran Božič		pesmi							window	wikivir-020159	wikivir-020159.s000001|wikivir-020159.s000002|wikivir-020159.s000003|wikivir-020159.s000004|wikivir-020159.s000005	5	33	33	20	Kaj ob Kornu v soncu se bleščiBeli angel se z nebes spustiTo ni angelki obeta večni rajto je čapljaki prinaša v mesto mlajBela čapljaznak toplejših dni	wikivir.xml	20159	Limerik Novi Gorici	Zoran Božič		pesmi							emotion_anticipation_per_1k
